,height,weight,max_grade,years_climbing,age,sex
3341,183,73,59,15,35.0,0
3342,194,73,57,13,32.0,0
3343,172,58,59,17,35.0,0
3344,0,0,62,2017,,0
3345,173,63,70,26,40.0,0
3346,0,0,59,2017,,0
3347,170,73,55,16,39.0,0
3348,187,73,53,24,43.0,0
3349,0,68,51,13,,0
3350,175,68,59,22,,0
3351,173,68,55,35,51.0,0
3352,185,78,57,28,44.0,0
3353,180,68,66,16,33.0,0
3354,165,63,49,19,36.0,0
3355,175,63,38,13,34.0,0
3356,120,0,29,2017,,1
3357,0,0,55,17,,1
3358,165,58,57,13,,0
3359,167,58,59,30,58.0,0
3360,183,73,53,15,35.0,0
3361,168,0,49,27,27.0,0
3362,170,68,49,14,28.0,0
3363,186,73,55,17,38.0,0
3364,174,63,49,17,35.0,0
3365,176,73,38,14,52.0,0
3366,0,63,59,17,34.0,0
3367,0,0,64,19,36.0,0
3368,0,0,55,17,,0
3369,0,0,57,2017,,0
3370,0,0,49,2017,,0
3371,171,58,53,13,35.0,1
3372,160,53,66,15,27.0,1
3373,176,63,53,16,41.0,0
3374,186,73,57,2017,44.0,0
3375,0,0,42,2017,,0
3376,0,0,62,18,42.0,1
3377,0,0,55,15,,0
3378,176,73,53,16,33.0,0
3379,0,78,49,17,,0
3380,0,0,59,2017,,0
3381,176,63,57,16,34.0,0
3382,188,68,51,16,34.0,0
3383,196,98,62,17,33.0,0
3384,0,0,59,18,29.0,0
3385,0,73,55,14,35.0,0
3386,176,63,36,14,34.0,0
3387,0,0,62,2017,,0
3388,176,78,33,19,42.0,0
3389,178,73,70,21,27.0,0
3390,182,68,51,18,39.0,0
3391,178,73,64,22,43.0,0
3392,0,0,51,26,42.0,0
3393,170,73,57,28,37.0,0
3394,178,68,49,14,39.0,0
3395,0,0,57,17,,0
3396,174,83,33,13,39.0,0
3397,172,68,40,16,,0
3398,178,68,42,22,35.0,0
3399,0,0,36,13,,1
3400,176,83,13,15,41.0,0
3401,0,53,49,14,37.0,0
3402,176,63,51,13,30.0,0
3403,184,83,49,17,46.0,0
3404,153,43,33,13,,0
3405,0,0,59,17,,0
3406,171,63,44,16,38.0,0
3407,178,63,49,19,30.0,0
3408,174,63,46,20,37.0,0
3409,190,83,64,18,38.0,1
3410,189,78,53,17,32.0,0
3411,172,63,62,17,40.0,0
3412,185,83,57,22,37.0,0
3413,0,0,59,2017,,0
3414,0,53,64,18,28.0,0
3415,177,73,21,18,34.0,0
3416,180,73,40,25,40.0,0
3417,174,73,42,14,34.0,0
3418,0,0,33,2017,,1
3419,170,58,53,24,43.0,0
3420,0,0,55,2017,,0
3421,0,0,51,22,40.0,0
3422,155,58,31,14,35.0,1
3423,166,63,53,17,32.0,0
3424,167,0,55,16,32.0,1
3425,178,78,64,42,47.0,0
3426,0,0,49,17,37.0,0
3427,0,0,66,14,29.0,0
3428,178,0,59,2017,,0
3429,172,63,59,16,40.0,0
3430,178,63,66,22,37.0,0
3431,167,68,66,15,31.0,0
3432,0,0,53,17,,0
3433,5,68,49,13,,0
3434,174,58,44,14,41.0,1
3435,178,83,66,17,,0
3436,170,73,51,17,42.0,0
3437,157,68,31,14,,0
3438,180,73,53,14,34.0,0
3439,180,78,44,15,,0
3440,182,68,51,27,44.0,0
3441,186,0,62,17,,0
3442,0,0,62,2017,,0
3443,0,0,38,2017,,0
3444,0,63,44,14,,0
3445,179,68,57,13,35.0,0
3446,0,0,49,2017,,0
3447,0,0,55,14,,0
3448,0,0,38,2017,,0
3449,179,73,55,19,38.0,0
3450,175,63,42,14,27.0,0
3451,180,78,31,13,,0
3452,0,0,44,17,,0
3453,185,78,49,15,35.0,0
3454,0,0,53,17,,1
3455,0,63,38,16,31.0,0
3456,184,78,55,13,35.0,0
3457,180,68,64,15,32.0,0
3458,181,0,57,33,,0
3459,177,73,64,18,30.0,0
3460,176,58,57,18,31.0,0
3461,180,73,49,17,39.0,0
3462,0,68,68,17,33.0,0
3463,190,58,49,17,,0
3464,166,53,57,13,29.0,0
3465,0,0,49,2017,,0
3466,181,78,36,12,36.0,0
3467,0,68,62,19,35.0,0
3468,0,0,62,2017,,0
3469,157,0,51,15,33.0,1
3470,176,68,66,14,26.0,0
3471,191,88,53,18,39.0,0
3472,135,40,33,12,,0
3473,172,53,44,13,27.0,0
3474,186,73,55,29,45.0,0
3475,182,78,49,17,40.0,0
3476,172,63,64,17,42.0,0
3477,190,78,53,9,32.0,0
3478,176,68,68,28,,0
3479,172,73,53,15,36.0,0
3480,0,0,31,16,,0
3481,188,68,53,13,35.0,0
3482,0,68,66,20,35.0,0
3483,0,0,49,2017,,0
3484,180,63,49,17,46.0,0
3485,173,73,42,14,38.0,0
3486,0,73,55,17,37.0,0
3487,0,0,66,17,,0
3488,0,88,33,27,,0
3489,178,63,49,14,33.0,0
3490,0,0,40,2017,,0
3491,170,78,57,15,36.0,0
3492,178,63,55,17,38.0,0
3493,175,63,44,12,29.0,0
3494,0,0,53,17,28.0,0
3495,169,53,66,13,,0
3496,0,68,55,20,44.0,0
3497,173,68,72,26,38.0,0
3498,185,88,57,12,38.0,0
3499,165,68,49,18,37.0,0
3500,0,78,59,17,,0
3501,175,68,36,15,36.0,0
3502,175,73,49,15,36.0,0
3503,178,68,57,14,35.0,0
3504,185,73,40,14,39.0,0
3505,169,63,51,19,41.0,0
3506,175,53,57,17,27.0,0
3507,0,0,29,13,,1
3508,172,63,55,20,42.0,0
3509,180,68,64,16,32.0,0
3510,0,0,44,2017,,0
3511,176,68,59,15,32.0,0
3512,0,0,49,2017,,0
3513,177,68,68,15,31.0,0
3514,160,73,62,14,38.0,0
3515,173,68,44,12,34.0,0
3516,0,68,51,13,32.0,0
3517,0,0,66,17,,0
3518,174,58,62,15,,0
3519,173,0,64,18,35.0,1
3520,180,68,64,19,32.0,0
3521,174,63,55,17,,0
3522,0,73,59,17,45.0,0
3523,170,68,68,22,37.0,0
3524,0,68,59,20,33.0,0
3525,170,68,59,45,45.0,0
3526,156,48,36,13,35.0,1
3527,175,83,38,12,42.0,0
3528,0,73,46,15,35.0,0
3529,169,58,64,22,37.0,0
3530,0,0,53,17,39.0,0
3531,0,0,49,2017,,0
3532,178,0,36,17,,0
3533,179,73,57,14,,0
3534,183,73,40,13,29.0,0
3535,0,83,55,17,,0
3536,0,0,62,2017,,0
3537,182,68,55,16,39.0,0
3538,0,0,64,17,32.0,0
3539,185,73,44,21,,0
3540,178,68,66,25,40.0,0
3541,160,58,51,14,29.0,0
3542,180,73,44,2017,,0
3543,175,68,64,14,31.0,0
3544,0,68,51,41,55.0,0
3545,182,0,49,17,35.0,0
3546,179,78,51,13,32.0,0
3547,0,0,36,13,38.0,1
3548,168,58,40,22,,1
3549,189,73,46,13,27.0,0
3550,0,88,44,26,51.0,0
3551,177,73,53,26,,0
3552,0,0,44,16,39.0,0
3553,1,63,44,18,28.0,0
3554,167,53,59,12,31.0,0
3555,147,63,62,15,29.0,0
3556,166,0,64,17,27.0,1
3557,177,63,62,13,33.0,0
3558,179,78,36,15,35.0,0
3559,182,63,57,13,33.0,0
3560,0,0,44,2017,,0
3561,0,0,36,2017,,0
3562,185,68,38,12,31.0,0
3563,177,0,46,13,30.0,0
3564,184,78,51,15,37.0,0
3565,186,73,53,25,35.0,0
3566,180,68,55,15,33.0,0
3567,170,0,46,17,43.0,1
3568,0,78,51,23,36.0,0
3569,165,58,55,15,33.0,0
3570,180,68,64,19,37.0,0
3571,191,78,66,17,40.0,0
3572,158,48,51,18,24.0,1
3573,0,0,62,2017,,0
3574,0,0,33,2017,,1
3575,172,63,49,18,36.0,0
3576,167,0,44,16,,0
3577,165,53,59,25,44.0,1
3578,168,0,44,15,45.0,0
3579,0,0,49,17,36.0,0
3580,0,78,49,16,36.0,0
3581,177,73,44,17,30.0,0
3582,181,73,46,17,,0
3583,0,0,53,2017,,0
3584,174,63,55,14,40.0,0
3585,164,0,49,26,44.0,1
3586,172,63,36,13,,0
3587,0,0,66,2017,,0
3588,172,58,44,13,37.0,0
3589,0,0,62,2017,,0
3590,171,63,57,26,39.0,0
3591,0,0,51,2017,,0
3592,0,0,59,2017,,0
3593,0,0,53,17,,0
3594,183,73,62,17,,0
3595,165,53,55,16,40.0,1
3596,170,68,57,15,30.0,0
3597,0,0,53,2017,,0
3598,0,0,49,14,,1
3599,186,78,62,20,34.0,0
3600,186,83,42,17,29.0,0
3601,185,78,68,27,43.0,0
3602,0,0,62,17,,0
3603,162,53,53,17,35.0,1
3604,0,0,57,17,,0
3605,162,53,46,13,40.0,0
3606,185,78,51,13,35.0,0
3607,179,73,55,13,38.0,0
3608,180,58,36,14,37.0,1
3609,176,68,53,21,38.0,0
3610,189,78,40,17,19.0,0
3611,179,68,66,19,,0
3612,1,73,55,17,,0
3613,178,53,57,13,43.0,0
3614,178,68,49,13,33.0,0
3615,175,68,64,16,33.0,0
3616,190,78,64,16,34.0,0
3617,187,0,57,17,33.0,0
3618,180,68,64,17,30.0,0
3619,190,0,51,13,32.0,0
3620,174,63,62,23,36.0,0
3621,165,58,49,17,,0
3622,170,63,55,30,,0
3623,181,73,55,15,27.0,0
3624,183,68,62,13,34.0,0
3625,0,53,44,18,,1
3626,0,0,51,16,27.0,1
3627,174,0,62,18,31.0,0
3628,169,63,53,19,,0
3629,170,58,66,14,27.0,0
3630,0,0,51,2017,,0
3631,183,68,49,17,,0
3632,0,0,36,2017,,0
3633,255,58,59,22,,0
3634,0,58,62,14,35.0,0
3635,190,78,51,17,,0
3636,0,0,57,19,,0
3637,180,68,44,21,31.0,0
3638,0,0,55,15,36.0,1
3639,178,58,64,22,41.0,1
3640,0,0,62,2017,,0
3641,187,73,49,13,30.0,0
3642,0,0,42,17,,0
3643,0,0,53,17,,0
3644,0,0,55,2017,,0
3645,182,100,55,15,38.0,0
3646,0,0,49,2017,,0
3647,192,0,57,17,,0
3648,0,0,46,2017,,0
3649,170,63,55,15,33.0,0
3650,172,63,66,32,39.0,0
3651,180,78,57,17,37.0,0
3652,0,0,55,17,41.0,0
3653,0,73,55,16,34.0,0
3654,174,63,62,17,,0
3655,0,0,40,17,,1
3656,165,68,66,13,36.0,0
3657,0,0,62,2017,,0
3658,0,0,53,17,37.0,0
3659,178,73,40,20,47.0,0
3660,185,88,49,17,39.0,0
3661,0,0,44,17,24.0,1
3662,171,58,59,13,30.0,0
3663,0,0,62,18,117.0,0
3664,180,63,55,16,29.0,0
3665,163,0,36,17,37.0,1
3666,0,78,57,2017,,0
3667,182,78,49,16,26.0,0
3668,173,68,46,14,36.0,0
3669,178,63,40,23,39.0,0
3670,169,0,51,14,,0
3671,0,0,49,2017,,0
3672,183,73,49,13,30.0,0
3673,182,63,59,22,33.0,0
3674,173,68,68,17,41.0,0
3675,160,48,59,16,38.0,1
3676,172,73,49,16,38.0,0
3677,189,78,53,17,43.0,0
3678,180,0,55,18,34.0,0
3679,186,78,49,14,40.0,0
3680,0,68,55,18,,0
3681,182,63,36,15,31.0,0
3682,0,0,44,13,30.0,0
3683,0,0,59,13,,0
3684,173,63,49,18,26.0,1
3685,177,88,57,24,29.0,0
3686,181,83,49,18,,0
3687,0,0,53,12,42.0,0
3688,181,73,57,17,,0
3689,179,68,55,17,34.0,0
3690,172,68,64,15,33.0,0
3691,164,0,59,16,28.0,0
3692,174,68,38,20,,0
3693,0,0,66,17,,0
3694,182,58,44,17,38.0,0
3695,186,73,59,13,34.0,0
3696,0,0,40,2017,,0
3697,0,53,66,17,37.0,0
3698,170,0,62,17,31.0,0
3699,0,0,59,17,45.0,1
3700,0,68,59,32,,0
3701,182,78,55,17,,0
3702,157,0,49,17,35.0,1
3703,183,78,21,15,,0
3704,190,63,53,16,34.0,0
3705,182,68,51,15,31.0,0
3706,0,0,59,2017,,0
3707,175,73,62,25,36.0,0
3708,0,0,57,17,38.0,0
3709,150,48,57,17,,0
3710,178,73,53,14,42.0,0
3711,0,0,55,2017,,0
3712,172,63,57,15,39.0,0
3713,175,78,40,13,41.0,0
3714,0,0,59,14,27.0,0
3715,0,0,59,17,,0
3716,169,48,53,14,36.0,1
3717,0,0,66,2017,,0
3718,176,68,62,20,34.0,0
3719,0,83,40,13,41.0,0
3720,175,0,53,17,32.0,0
3721,5,68,55,15,,0
3722,170,58,51,15,28.0,0
3723,197,83,62,15,34.0,0
3724,176,63,49,14,34.0,0
3725,0,0,44,2017,,0
3726,170,53,53,17,34.0,1
3727,183,63,62,34,49.0,0
3728,165,63,53,16,46.0,0
3729,172,0,38,12,41.0,1
3730,185,73,51,13,43.0,0
3731,162,58,40,14,34.0,1
3732,158,53,36,15,44.0,1
3733,0,0,57,17,,0
3734,0,68,64,17,40.0,0
3735,160,0,46,17,37.0,1
3736,186,88,29,14,40.0,0
3737,170,68,51,16,42.0,0
3738,189,83,40,12,42.0,0
3739,174,68,55,17,32.0,0
3740,165,58,51,20,38.0,0
3741,166,68,44,13,33.0,0
3742,176,78,36,29,,0
3743,0,0,51,2017,,0
3744,174,63,51,21,37.0,0
3745,0,73,64,14,34.0,0
3746,0,0,57,2017,,0
3747,164,48,49,22,31.0,1
3748,0,0,59,2017,,0
3749,160,58,57,20,,0
3750,183,83,53,19,40.0,0
3751,0,68,57,17,33.0,0
3752,190,83,57,12,26.0,0
3753,176,73,59,18,30.0,0
3754,183,68,53,12,32.0,0
3755,0,0,33,12,28.0,1
3756,185,73,53,21,33.0,0
3757,175,68,46,17,,0
3758,170,68,53,21,41.0,0
3759,0,0,44,2017,,1
3760,178,0,46,14,117.0,0
3761,0,0,51,17,34.0,0
3762,153,68,57,13,29.0,0
3763,173,68,53,16,33.0,0
3764,0,0,49,24,53.0,0
3765,0,0,40,2017,,0
3766,186,73,59,20,36.0,0
3767,180,58,66,15,28.0,0
3768,170,63,57,16,32.0,0
3769,176,68,62,16,,0
3770,180,63,68,18,40.0,0
3771,0,68,55,15,29.0,0
3772,170,63,49,14,29.0,0
3773,0,0,55,2017,,0
3774,196,88,44,14,32.0,0
3775,170,68,55,22,30.0,0
3776,0,0,51,2017,,0
3777,0,58,64,13,28.0,0
3778,168,68,51,13,31.0,0
3779,188,78,51,12,31.0,0
3780,172,58,62,14,29.0,0
3781,5,63,59,23,,0
3782,0,0,59,17,,0
3783,183,73,64,15,32.0,0
3784,189,78,51,13,30.0,0
3785,200,100,51,19,41.0,0
3786,179,73,49,13,31.0,0
3787,171,63,49,26,43.0,0
3788,184,73,57,14,35.0,0
3789,180,73,62,17,36.0,0
3790,186,73,44,15,29.0,0
3791,182,73,66,17,31.0,0
3792,180,68,49,18,33.0,0
3793,176,63,44,25,41.0,0
3794,183,73,62,14,28.0,0
3795,164,58,57,12,41.0,0
3796,0,0,64,17,40.0,0
3797,0,63,57,15,27.0,0
3798,183,73,46,15,51.0,0
3799,178,68,66,13,29.0,0
3800,170,78,44,21,35.0,0
3801,0,53,51,17,35.0,1
3802,6,78,62,16,30.0,0
3803,183,73,62,24,32.0,0
3804,0,0,49,14,,0
3805,174,63,40,13,33.0,0
3806,0,0,49,2017,,0
3807,0,0,70,17,29.0,0
3808,185,68,64,13,37.0,0
3809,184,78,55,14,29.0,0
3810,0,58,51,17,28.0,1
3811,0,0,49,13,,0
3812,0,0,33,2017,,1
3813,0,0,33,14,33.0,0
3814,178,68,53,17,28.0,0
3815,0,83,44,26,44.0,0
3816,178,73,42,24,38.0,0
3817,189,78,49,15,36.0,0
3818,0,0,53,2017,,0
3819,0,0,44,2017,,0
3820,175,63,38,22,43.0,1
3821,0,0,55,27,,0
3822,182,68,57,23,41.0,0
3823,0,0,53,15,,0
3824,177,68,57,20,34.0,0
3825,174,68,46,15,28.0,0
3826,200,0,66,2017,,0
3827,183,78,53,25,,0
3828,162,48,49,14,34.0,1
3829,0,0,49,2017,,0
3830,197,0,13,13,,0
3831,170,73,59,17,,0
3832,0,0,53,17,,0
3833,0,0,66,2017,,0
3834,0,0,53,17,,0
3835,175,88,40,31,48.0,0
3836,183,73,59,17,31.0,0
3837,0,0,31,2017,,1
3838,177,68,66,20,29.0,0
3839,180,78,57,13,28.0,0
3840,178,68,59,18,33.0,0
3841,174,73,49,17,,0
3842,181,73,64,19,31.0,0
3843,187,73,66,22,28.0,0
3844,0,58,62,16,35.0,0
3845,178,78,59,17,36.0,0
3846,180,73,42,14,36.0,0
3847,0,0,57,17,,0
3848,0,58,53,19,31.0,1
3849,168,68,49,12,33.0,0
3850,183,73,53,14,34.0,0
3851,171,63,57,15,39.0,0
3852,0,0,55,12,,1
3853,175,0,51,18,28.0,0
3854,177,63,53,15,35.0,0
3855,181,68,49,24,47.0,0
3856,0,53,38,16,34.0,1
3857,0,98,40,14,26.0,0
3858,183,73,59,22,46.0,0
3859,174,83,40,30,51.0,0
3860,0,68,53,13,42.0,0
3861,0,0,66,32,30.0,0
3862,185,73,68,13,32.0,0
3863,168,58,68,25,40.0,0
3864,175,63,62,21,32.0,0
3865,0,0,40,2017,,0
3866,0,0,55,17,,0
3867,0,0,53,17,,0
3868,159,48,59,21,29.0,1
3869,164,53,31,12,40.0,1
3870,178,63,55,17,31.0,0
3871,177,73,46,12,36.0,0
3872,177,78,49,12,49.0,0
3873,155,40,36,17,23.0,1
3874,170,58,42,13,28.0,0
3875,0,0,59,2017,,0
3876,197,88,29,25,44.0,0
3877,175,63,38,14,28.0,0
3878,176,68,53,30,38.0,0
3879,186,68,62,18,35.0,0
3880,181,68,66,30,46.0,0
3881,177,68,53,25,40.0,0
3882,175,83,51,16,36.0,0
3883,0,100,29,24,,0
3884,182,73,44,17,40.0,0
3885,168,53,38,15,,1
3886,172,63,49,12,28.0,0
3887,0,0,64,22,32.0,0
3888,194,78,57,17,35.0,0
3889,178,73,44,12,35.0,0
3890,182,68,33,15,,0
3891,177,68,51,12,40.0,0
3892,174,68,59,25,42.0,0
3893,180,73,29,13,38.0,0
3894,180,78,57,13,37.0,0
3895,184,83,57,13,30.0,0
3896,0,0,17,12,46.0,0
3897,175,78,51,16,46.0,0
3898,187,78,40,16,30.0,0
3899,0,0,62,21,,0
3900,170,63,53,14,38.0,0
3901,177,63,62,16,27.0,0
3902,185,78,44,11,39.0,0
3903,179,73,51,24,38.0,0
3904,180,73,57,15,33.0,0
3905,184,78,44,17,,0
3906,173,68,66,17,33.0,0
3907,177,73,55,18,35.0,0
3908,191,0,53,14,,0
3909,177,58,49,13,30.0,0
3910,185,73,59,23,,0
3911,175,63,55,16,32.0,0
3912,0,68,62,12,38.0,0
3913,191,93,53,16,40.0,0
3914,184,83,62,14,33.0,0
3915,182,73,51,16,41.0,0
3916,173,63,53,15,39.0,0
3917,0,0,53,2017,,0
3918,178,68,59,23,48.0,0
3919,175,68,51,13,36.0,0
3920,0,0,31,2017,,1
3921,180,73,36,14,47.0,0
3922,0,73,51,12,,0
3923,183,63,49,16,29.0,0
3924,180,68,70,20,27.0,0
3925,178,73,44,17,,0
3926,172,68,62,2017,31.0,0
3927,0,63,49,17,,0
3928,185,73,51,14,30.0,0
3929,0,0,53,22,35.0,0
3930,0,0,49,16,44.0,1
3931,0,0,62,2017,,0
3932,195,83,49,26,42.0,0
3933,193,83,44,14,33.0,0
3934,175,53,62,17,29.0,0
3935,182,73,62,20,43.0,0
3936,0,0,59,2017,,0
3937,187,88,33,24,37.0,0
3938,178,68,55,27,45.0,0
3939,169,68,38,15,,0
3940,182,78,59,15,39.0,0
3941,156,0,62,16,36.0,1
3942,148,48,36,17,35.0,1
3943,179,68,49,17,34.0,0
3944,174,58,55,21,28.0,0
3945,182,78,57,16,,0
3946,0,0,53,2017,,0
3947,183,78,64,27,40.0,0
3948,0,0,64,21,30.0,0
3949,164,58,49,14,38.0,1
3950,180,68,64,24,,0
3951,0,0,53,2017,,0
3952,0,0,62,2017,,0
3953,178,78,51,16,45.0,0
3954,0,0,44,2017,,1
3955,185,68,40,40,57.0,0
3956,180,100,62,13,44.0,0
3957,0,0,59,2017,,0
3958,170,53,66,18,26.0,0
3959,187,83,49,24,30.0,0
3960,0,0,46,17,,0
3961,184,68,55,15,26.0,0
3962,174,68,49,12,,0
3963,168,58,68,22,36.0,0
3964,180,0,55,15,28.0,0
3965,0,0,53,17,,0
3966,171,58,66,17,32.0,0
3967,173,73,53,17,,0
3968,0,0,49,17,35.0,0
3969,0,0,57,13,27.0,0
3970,177,68,53,23,35.0,0
3971,180,73,51,13,44.0,0
3972,0,0,44,17,,0
3973,0,58,53,14,29.0,0
3974,0,73,53,16,,0
3975,182,78,33,13,29.0,0
3976,175,73,33,12,34.0,0
3977,0,68,57,17,37.0,0
3978,187,78,36,13,46.0,0
3979,181,73,59,14,34.0,0
3980,0,0,53,13,30.0,0
3981,172,63,55,25,45.0,0
3982,168,0,57,15,28.0,0
3983,0,68,59,14,30.0,0
3984,0,0,40,2017,,0
3985,178,78,53,16,30.0,0
3986,170,63,57,17,23.0,0
3987,169,63,49,17,22.0,0
3988,182,73,57,14,36.0,0
3989,0,78,49,17,44.0,0
3990,189,73,64,13,36.0,0
3991,179,68,38,12,39.0,0
3992,171,58,38,16,27.0,1
3993,0,0,49,14,,0
3994,255,68,55,13,37.0,0
3995,187,88,49,16,33.0,0
3996,179,63,51,21,31.0,0
3997,169,63,70,16,31.0,0
3998,172,0,66,20,25.0,0
3999,186,0,46,12,39.0,0
4000,180,73,31,12,33.0,0
4001,0,0,40,2017,,0
4002,194,78,64,16,34.0,0
4003,155,48,42,14,39.0,1
4004,0,0,55,17,,0
4005,190,78,51,14,40.0,0
4006,180,73,51,14,38.0,0
4007,0,0,44,2017,,0
4008,183,73,53,13,32.0,0
4009,0,78,57,18,31.0,0
4010,191,88,36,20,51.0,0
4011,165,48,57,16,32.0,1
4012,0,0,36,16,27.0,0
4013,173,68,70,19,31.0,0
4014,0,68,59,14,32.0,0
4015,184,68,55,16,39.0,0
4016,182,78,51,17,31.0,0
4017,0,0,59,2017,,0
4018,181,78,51,16,36.0,0
4019,0,0,49,14,,0
4020,163,58,36,14,47.0,1
4021,181,78,53,17,,0
4022,168,53,49,16,45.0,1
4023,178,63,33,13,,0
4024,0,0,62,17,,0
4025,181,73,36,12,37.0,0
4026,180,73,64,19,27.0,0
4027,0,0,51,19,,0
4028,0,0,62,2017,,0
4029,0,0,44,17,,0
4030,0,63,64,19,33.0,0
4031,175,68,64,29,46.0,0
4032,0,0,33,2017,,0
4033,0,68,64,17,33.0,0
4034,0,0,62,17,,0
4035,168,53,42,12,37.0,1
4036,170,58,59,19,31.0,0
4037,0,0,36,13,32.0,0
4038,0,0,40,2017,,0
4039,196,78,59,12,32.0,0
4040,168,48,44,15,48.0,1
4041,171,63,55,18,31.0,0
4042,160,53,36,15,32.0,1
4043,0,0,55,2017,,0
4044,178,73,51,19,,0
4045,163,58,62,26,38.0,0
4046,196,83,49,12,32.0,0
4047,186,0,53,17,36.0,0
4048,172,68,40,22,57.0,0
4049,69,58,62,21,27.0,0
4050,0,40,44,12,12.0,0
4051,179,63,57,13,30.0,0
4052,155,48,62,21,25.0,1
4053,181,73,57,13,36.0,0
4054,170,68,57,17,44.0,0
4055,0,0,70,22,,0
4056,0,0,59,17,36.0,1
4057,0,53,53,19,39.0,0
4058,183,73,57,21,50.0,0
4059,0,0,40,2017,,0
4060,165,63,62,29,46.0,0
4061,170,0,44,19,,1
4062,195,73,49,17,37.0,0
4063,0,0,44,2017,,0
4064,177,58,66,22,30.0,0
4065,0,0,57,2017,,0
4066,178,68,66,15,28.0,0
4067,0,0,62,18,35.0,0
4068,0,0,36,2017,,0
4069,182,58,62,20,,0
4070,0,0,55,2017,,0
4071,6,73,59,27,,0
4072,0,0,66,2017,,0
4073,168,0,68,14,28.0,0
4074,180,73,62,13,30.0,0
4075,0,0,62,2017,,0
4076,157,53,62,18,33.0,0
4077,180,63,55,13,29.0,0
4078,0,0,31,2017,,0
4079,0,0,62,2017,29.0,0
4080,183,73,46,18,32.0,0
4081,182,68,64,16,30.0,0
4082,57,63,62,-3,30.0,0
4083,0,0,51,17,,1
4084,183,73,49,17,41.0,0
4085,0,0,33,2017,,0
4086,0,0,62,12,29.0,0
4087,0,0,51,2017,,0
4088,0,0,55,2017,,1
4089,165,53,57,16,38.0,1
4090,0,0,55,2017,,0
4091,0,0,57,17,43.0,0
4092,173,73,53,13,39.0,0
4093,175,68,49,15,36.0,0
4094,178,0,55,12,33.0,0
4095,176,68,57,21,,0
4096,0,73,29,13,36.0,0
4097,182,73,44,15,40.0,0
4098,177,63,57,15,35.0,0
4099,0,0,46,17,42.0,0
4100,150,100,57,27,45.0,0
4101,178,63,49,19,40.0,0
4102,0,0,51,2017,,0
4103,182,73,57,33,48.0,0
4104,175,0,40,24,48.0,0
4105,170,68,64,13,,0
4106,168,53,49,12,35.0,1
4107,15,58,66,18,28.0,1
4108,176,78,53,17,41.0,0
4109,180,78,49,15,30.0,0
4110,182,68,62,11,28.0,0
4111,0,63,59,31,34.0,0
4112,0,63,57,13,28.0,0
4113,183,73,55,22,27.0,0
4114,196,83,51,16,35.0,0
4115,177,68,46,12,29.0,0
4116,172,63,49,19,37.0,0
4117,187,73,57,18,27.0,0
4118,163,88,29,12,36.0,0
4119,0,0,57,15,36.0,1
4120,180,68,53,18,37.0,0
4121,190,88,68,22,33.0,0
4122,192,78,44,18,37.0,0
4123,0,0,57,2017,,0
4124,0,0,49,2017,,0
4125,178,73,62,17,31.0,0
4126,174,63,53,11,36.0,0
4127,183,63,57,22,40.0,0
4128,0,68,53,14,33.0,0
4129,0,0,64,2017,,0
4130,189,83,42,13,34.0,0
4131,0,0,62,17,39.0,0
4132,160,48,68,17,39.0,1
4133,175,73,57,19,28.0,0
4134,173,63,66,15,33.0,0
4135,0,68,57,17,33.0,0
4136,0,83,62,14,35.0,0
4137,181,88,59,14,47.0,0
4138,0,0,49,14,,0
4139,179,63,57,16,,0
4140,172,68,42,14,36.0,0
4141,178,73,51,14,40.0,0
4142,0,78,59,12,,0
4143,186,78,49,17,30.0,0
4144,181,68,44,16,20.0,0
4145,178,73,64,26,49.0,0
4146,0,0,44,13,,1
4147,166,58,59,21,30.0,1
4148,153,53,55,14,32.0,1
4149,167,58,49,15,33.0,1
4150,255,83,62,16,35.0,0
4151,0,0,55,2017,,0
4152,170,68,36,13,36.0,0
4153,176,78,42,13,33.0,0
4154,168,53,44,27,55.0,0
4155,0,68,57,2017,31.0,0
4156,183,0,64,17,33.0,0
4157,173,68,53,13,29.0,0
4158,170,68,49,15,38.0,0
4159,170,58,42,12,40.0,1
4160,193,83,51,12,36.0,0
4161,188,68,57,17,29.0,0
4162,175,88,31,12,36.0,0
4163,0,78,40,14,,0
4164,185,68,49,17,36.0,0
4165,170,68,40,12,30.0,0
4166,255,68,55,20,34.0,0
4167,0,0,36,17,,0
4168,180,73,49,13,,0
4169,180,73,59,49,49.0,0
4170,191,83,53,17,35.0,0
4171,179,73,53,24,52.0,0
4172,178,68,49,16,35.0,0
4173,155,63,59,17,35.0,0
4174,0,0,57,17,,0
4175,0,68,55,17,39.0,0
4176,185,78,44,15,32.0,0
4177,173,63,51,17,40.0,0
4178,174,63,62,22,,0
4179,0,0,46,19,45.0,0
4180,188,73,59,15,38.0,0
4181,0,0,31,2017,,1
4182,168,53,62,15,27.0,0
4183,191,78,62,21,41.0,0
4184,0,0,62,2017,,0
4185,0,98,44,13,,0
4186,0,0,55,2017,,0
4187,178,78,36,16,41.0,0
4188,165,58,49,19,39.0,1
4189,178,63,64,20,40.0,0
4190,0,0,36,14,,0
4191,0,58,44,23,42.0,1
4192,182,78,36,14,42.0,0
4193,177,73,55,18,37.0,0
4194,1,63,53,19,34.0,0
4195,180,63,68,28,46.0,0
4196,0,0,64,2017,41.0,0
4197,180,68,59,21,38.0,0
4198,171,58,51,21,42.0,0
4199,0,0,44,17,44.0,0
